Id,Cycle,Population,Group,DiseaseStage,Scr,Probability,Dgeneral,DProgExits,DProgEntries,D Treatment,SWIDU dynamics,CondomUse,Partnerships,PropMaleCirc
698,10,0.0,MSM,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.49,3.0,0.0
699,10,1071.5396139640393,MSM,Late Tx,2.4515126825350882e-05,0.0012182034796934436,-75.00777297748276,0.1,0.0,198.89779510762077,0.0,0.49,3.0,0.0
700,10,774.6927813792076,MSM,Adv Tx,5.538669411605293e-05,0.0008807266009310734,-61.975422510336614,0.1,53.576980698201965,19.959387730526185,0.0,0.49,3.0,0.0
701,10,1101.8548456946178,MSM,AIDS Tx,7.877716014098962e-05,0.0012526680205285556,-104.67621034098869,0.0,38.734639068960384,14.082232507927621,0.0,0.49,3.0,0.0
702,10,33532.64299032904,IDU,Uninfected,0.0,0.4339398840510482,4302.8441142806905,0,0.0,0.0,1578.939602008131,0.19999999999999996,4.5,0.0
703,10,6063.978457418929,IDU,Acute,0.05996581408642448,0.07847285134844073,-363.83870744513575,2.0,6418.905489671021,0.0,10.73362275093007,0.19999999999999996,4.5,0.0
704,10,16667.233386003227,IDU,Early,0.13935148381160128,0.2156876606791748,-1833.3956724603552,0.5,6063.978457418929,0.0,35.53704303869502,0.19999999999999996,4.5,0.0
705,10,14330.103004609176,IDU,Med,0.12254833583606904,0.18544327800385724,-2292.8164807374683,0.2,4166.808346500807,0.0,40.05629394947614,0.19999999999999996,4.5,0.0
706,10,3473.1305085842523,IDU,Late,0.03434528995083202,0.04494515540048159,-729.3574068026929,0.2,1433.0103004609177,-154.46707807444687,11.76844179816618,0.19999999999999996,4.5,0.0
707,10,578.3579004019313,IDU,Adv,0.009475282379501342,0.007484425260269621,-150.37305410450213,0.5,347.31305085842524,-15.595971973854994,2.252109366894226,0.19999999999999996,4.5,0.0
708,10,574.0626307310165,IDU,AIDS,0.009404912643046213,0.00742884095027347,-163.6078497583397,0.0,144.58947510048282,-9.830769871208389,2.757262489242994,0.19999999999999996,4.5,0.0
709,10,0.0,IDU,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
710,10,0.0,IDU,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
711,10,0.0,IDU,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
712,10,767.5778941906295,IDU,Late Tx,0.0027396248777394726,0.009933087066870691,-69.08201047715666,0.1,0.0,154.46707807444687,3.3549345293449635,0.19999999999999996,4.5,0.0
713,10,532.8769218496628,IDU,Adv Tx,0.002074965514023347,0.006895864121048013,-53.28769218496629,0.1,38.37889470953148,15.595971973854994,2.6518471136675674,0.19999999999999996,4.5,0.0
714,10,754.8944666136975,IDU,AIDS Tx,0.002939477993367452,0.009768953118535897,-86.81286366057522,0.0,26.643846092483145,9.830769871208389,3.849484662105847,0.19999999999999996,4.5,0.0
715,11,15711923.268357541,Gen Pop Men,Uninfected,0.0,0.9138573345448798,161312.47540597979,0,0.0,0.0,-781.6367008718436,0.30000000000000004,1.5,0.0
716,11,145321.49209335947,Gen Pop Men,Acute,0.002593939081331347,0.008452377799220567,-5812.859683734378,2.0,147977.72104441226,0.0,-6.538178556070756,0.30000000000000004,1.5,0.0
717,11,481313.78764511226,Gen Pop Men,Early,0.004004355024170359,0.027994799079937394,-43318.2408880601,0.5,145321.49209335947,0.0,-22.05370399815565,0.30000000000000004,1.5,0.0
718,11,548022.9758579495,Gen Pop Men,Med,0.005103501329049193,0.03187482572521829,-76723.21662011293,0.2,120328.44691127806,0.0,-25.623811889234144,0.30000000000000004,1.5,0.0
719,11,157209.34399740264,Gen Pop Men,Late,0.00283446630352767,0.009143814516988398,-29869.7753595065,0.2,54802.29758579495,-6910.121597501135,-7.4180545940572005,0.30000000000000004,1.5,0.0
720,11,28216.257175250415,Gen Pop Men,Adv,0.0017829374713444835,0.0016411506810841694,-6771.9017220601,0.5,15720.934399740265,-812.7998387832357,-1.3367291116287114,0.30000000000000004,1.5,0.0
721,11,26061.80208821105,Gen Pop Men,AIDS,0.0021952937491399047,0.0015158404596930315,-6906.377553375929,0.0,7054.064293812604,-478.88001745499867,-1.2373336145676093,0.30000000000000004,1.5,0.0
722,11,0.0,Gen Pop Men,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
723,11,0.0,Gen Pop Men,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
724,11,0.0,Gen Pop Men,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
725,11,38013.824094759926,Gen Pop Men,Late Tx,4.597234266495669e-05,0.0022110095224979246,-2660.967686633195,0.1,0.0,6910.121597501135,-1.8025385245450685,0.30000000000000004,1.5,0.0
726,11,23920.520799171405,Gen Pop Men,Adv Tx,0.00011146641879016374,0.0013912964698904928,-1913.6416639337124,0.1,1900.6912047379965,812.7998387832357,-1.1348773882742582,0.30000000000000004,1.5,0.0
727,11,32968.40347822216,Gen Pop Men,AIDS Tx,0.00016442822357032322,0.0019175512005894454,-3131.998330431105,0.0,1196.0260399585702,478.88001745499867,-1.5634114894816376,0.30000000000000004,1.5,0.0
728,11,16035260.693102626,Gen Pop Women,Uninfected,0.0,0.9490527815658598,148378.9784161764,0,0.0,0.0,-5569.53230694524,0.30000000000000004,1.5,0.0
729,11,82738.1311969893,Gen Pop Women,Acute,0.0014953685934292736,0.004896886621109902,-3309.525247879572,2.0,85119.37535143628,0.0,-19.319129137073084,0.30000000000000004,1.5,0.0
730,11,253557.81948519323,Gen Pop Women,Early,0.002476196608228482,0.015006912483418814,-22820.20375366739,0.5,82738.1311969893,0.0,-58.89550957858174,0.30000000000000004,1.5,0.0
731,11,283598.467352763,Gen Pop Women,Med,0.003171556033873668,0.016784879238335427,-39703.78542938682,0.2,63389.45487129831,0.0,-65.27580057610362,0.30000000000000004,1.5,0.0
732,11,91128.17504091679,Gen Pop Women,Late,0.0016173838201826649,0.0053934544412367,-17314.35325777419,0.2,28359.8467352763,-3716.3254677392797,-21.431563639252712,0.30000000000000004,1.5,0.0
733,11,19239.777532197477,Gen Pop Women,Adv,0.0009071455512174977,0.001138713285247335,-4617.546607727395,0.5,9112.81750409168,-260.83274089833185,-4.680217511398638,0.30000000000000004,1.5,0.0
734,11,26558.885315910007,Gen Pop Women,AIDS,0.0008378728260043571,0.0015718973621174134,-7038.104608716152,0.0,4809.944383049369,-269.5229236839564,-6.932790511511211,0.30000000000000004,1.5,0.0
735,11,0.0,Gen Pop Women,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
736,11,0.0,Gen Pop Women,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
737,11,0.0,Gen Pop Women,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
738,11,33603.33137226239,Gen Pop Women,Late Tx,1.955408295301025e-05,0.0019888254839812254,-2352.233196058368,0.1,0.0,3716.3254677392797,-8.601556777858907,0.30000000000000004,1.5,0.0
739,11,28046.245428461676,Gen Pop Women,Adv Tx,3.845170176531921e-05,0.0016599273155446406,-2243.699634276934,0.1,1680.1665686131198,260.83274089833185,-7.478591728480578,0.30000000000000004,1.5,0.0
740,11,42336.85368446176,Gen Pop Women,AIDS Tx,5.299607376794527e-05,0.0025057222031487246,-4022.0011000238674,0.0,1402.312271423084,269.5229236839564,-11.425124247732594,0.30000000000000004,1.5,0.0
741,11,16727.628001668163,SW Women,Uninfected,0.0,0.3036406512830182,-669.1051200667265,0,0.0,0.0,4768.759137926617,0.66,120.0,0.0
742,11,3782.8971078895465,SW Women,Acute,0.06588797542048416,0.06866731741414142,-151.31588431558185,2.0,3912.9212789125922,0.0,15.364196589372924,0.66,120.0,0.0
743,11,11738.692358084358,SW Women,Early,0.109112528893964,0.2130812684538578,-1056.482312227592,0.5,3782.8971078895465,0.0,46.72061495034707,0.66,120.0,0.0
744,11,13415.731508579036,SW Women,Med,0.13976473583993715,0.24352295808448218,-1878.2024112010652,0.2,2934.6730895210894,0.0,51.5402114343813,0.66,120.0,0.0
745,11,4141.077789445971,SW Women,Late,0.07127786292282796,0.07516902915796678,-786.8047799947344,0.2,1341.5731508579038,-175.70317914845157,16.98575803866011,0.66,120.0,0.0
746,11,814.0734752348103,SW Women,Adv,0.03997843059121037,0.014777098115039213,-195.37763405635448,0.5,414.1077789445971,-17.480603676141214,3.7367495715722163,0.66,120.0,0.0
747,11,938.5520906386221,SW Women,AIDS,0.036925873598122244,0.01703663950657736,-248.71630401923485,0.0,203.51836880870258,-13.212380824714565,5.621285368176446,0.66,120.0,0.0
748,11,0.0,SW Women,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.66,120.0,0.0
749,11,0.0,SW Women,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.66,120.0,0.0
750,11,0.0,SW Women,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.66,120.0,0.0
751,11,1254.0284129538786,SW Women,Late Tx,0.0008617630714887919,0.022763179812388984,-87.78198890677152,0.1,0.0,175.70317914845157,6.94592837929402,0.66,120.0,0.0
752,11,928.922803423972,SW Women,Adv Tx,0.001694599100326622,0.016861848254586583,-74.31382427391776,0.1,62.701420647693936,17.480603676141214,6.091566619978572,0.66,120.0,0.0
753,11,1348.6089482886618,SW Women,AIDS Tx,0.0023355773623179466,0.024480009917941675,-128.11785008742288,0.0,46.44614017119861,13.212380824714565,9.329533734616874,0.66,120.0,0.0
754,11,828240.2719055567,MSM,Uninfected,0.0,0.9410815113944891,6359.85943079181,0,0.0,0.0,0.0,0.49,3.0,0.0
755,11,6408.084130032428,MSM,Acute,0.0029305113440873235,0.0072811353212267034,-256.3233652012971,2.0,6770.788426370187,0.0,0.0,0.49,3.0,0.0
756,11,18370.9068810802,MSM,Early,0.004200643275254951,0.020873798823568632,-1653.3816192972179,0.5,6408.084130032428,0.0,0.0,0.49,3.0,0.0
757,11,17765.987142590315,MSM,Med,0.004570114407776032,0.02018646351631454,-2487.238199962644,0.2,4592.72672027005,0.0,0.0,0.49,3.0,0.0
758,11,4742.430553879025,MSM,Late,0.002168783407751309,0.005388549512401384,-901.0618052370147,0.2,1776.5987142590316,-208.5752113090519,0.0,0.49,3.0,0.0
759,11,832.5455972859824,MSM,Adv,0.0011897980483560797,0.0009459734035826513,-199.8109433486358,0.5,474.24305538790253,-22.93930265858315,0.0,0.49,3.0,0.0
760,11,794.4917774764123,MSM,AIDS,0.0011354150083285823,0.0009027350493568532,-210.54032103124925,0.0,208.1363993214956,-13.474701200557682,0.0,0.49,3.0,0.0
761,11,0.0,MSM,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.49,3.0,0.0
762,11,0.0,MSM,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.49,3.0,0.0
763,11,0.0,MSM,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.49,3.0,0.0
764,11,1141.8526553959753,MSM,Late Tx,2.6109302655934454e-05,0.0012974211218413055,-79.92968587771827,0.1,0.0,208.5752113090519,0.0,0.49,3.0,0.0
765,11,747.5190882286388,MSM,Adv Tx,5.3414296777419657e-05,0.0008493626997005702,-59.80152705829111,0.1,57.09263276979877,22.93930265858315,0.0,0.49,3.0,0.0
766,11,1049.9955069305172,MSM,AIDS Tx,7.502787889342775e-05,0.0011930491575182299,-99.74957315839913,0.0,37.37595441143194,13.474701200557682,0.0,0.49,3.0,0.0
767,11,32995.52121694684,IDU,Uninfected,0.0,0.4256002160166184,4338.583976105442,0,0.0,0.0,1582.4098698904663,0.19999999999999996,4.5,0.0
768,11,6065.800404976816,IDU,Acute,0.05978872100441533,0.07824110265443798,-363.94802429860897,2.0,6413.847878351106,0.0,10.493111103770916,0.19999999999999996,4.5,0.0
769,11,16766.544867499688,IDU,Early,0.13972583682420417,0.21626708275167805,-1844.319935424966,0.5,6065.800404976816,0.0,34.22859862639032,0.19999999999999996,4.5,0.0
770,11,14811.140863861074,IDU,Med,0.12625008567481596,0.19104486059381387,-2369.782538217772,0.2,4191.636216874922,0.0,39.35940103095646,0.19999999999999996,4.5,0.0
771,11,3686.7717151077713,IDU,Late,0.03633937003609516,0.04755466137470576,-774.2220601726319,0.2,1481.1140863861074,-163.89011071519525,11.863860194649806,0.19999999999999996,4.5,0.0
772,11,617.3645594484108,IDU,Adv,0.010081432506505086,0.007963216829782847,-160.5147854565868,0.5,368.67717151077716,-18.128925538188852,2.2801970514551333,0.19999999999999996,4.5,0.0
773,11,547.9707486911942,IDU,AIDS,0.00894824627349048,0.007068125018554881,-156.17166337699038,0.0,154.3411398621027,-9.688394845086723,2.5488387579023737,0.19999999999999996,4.5,0.0
774,11,0.0,IDU,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
775,11,0.0,IDU,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
776,11,0.0,IDU,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
777,11,817.9390016077332,IDU,Late Tx,0.002909876938719638,0.010550371775726729,-73.61451014469598,0.1,0.0,163.89011071519525,3.4581669231099563,0.19999999999999996,4.5,0.0
778,11,509.57209736926745,IDU,Adv Tx,0.001977764939098715,0.0065728313030864564,-50.95720973692675,0.1,40.89695008038666,18.128925538188852,2.5219024967762635,0.19999999999999996,4.5,0.0
779,11,708.4057035789197,IDU,AIDS Tx,0.002749483282991945,0.00913753168159503,-81.46665591157577,0.0,25.478604868463375,9.688394845086723,3.659002002597358,0.19999999999999996,4.5,0.0
780,12,15724476.386018237,Gen Pop Men,Uninfected,0.0,0.9154738598144756,161322.4599775091,0,0.0,0.0,-782.323499238761,0.30000000000000004,1.5,0.0
781,12,142158.32318212182,Gen Pop Men,Acute,0.0025811397476023664,0.00827641096806311,-5686.332927284873,2.0,145208.945513202,0.0,-6.380669003287339,0.30000000000000004,1.5,0.0
782,12,462966.5382351354,Gen Pop Men,Early,0.003949150945834,0.026953760069233623,-41666.98844116218,0.5,142158.32318212182,0.0,-21.128652785500407,0.30000000000000004,1.5,0.0
783,12,536800.2847514304,Gen Pop Men,Med,0.005016643791957964,0.03125233658450238,-75152.03986520026,0.2,115741.63455878384,0.0,-25.01706545471195,0.30000000000000004,1.5,0.0
784,12,159503.39217185564,Gen Pop Men,Late,0.00280795692765976,0.009286235197943292,-30305.644512652572,0.2,53680.028475143044,-6966.1575020336495,-7.510414370277991,0.30000000000000004,1.5,0.0
785,12,29297.088991223114,Gen Pop Men,Adv,0.001766410303377193,0.0017056669158135806,-7031.301357893548,0.5,15950.339217185565,-876.7742180258539,-1.386214000302704,0.30000000000000004,1.5,0.0
786,12,25729.37147757816,Gen Pop Men,AIDS,0.0020387865515649477,0.0014979555718702985,-6818.283441558213,0.0,7324.2722478057785,-498.7248790360295,-1.2217884935882135,0.30000000000000004,1.5,0.0
787,12,0.0,Gen Pop Men,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
788,12,0.0,Gen Pop Men,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
789,12,0.0,Gen Pop Men,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
790,12,40360.484262365324,Gen Pop Men,Late Tx,4.653163641834022e-05,0.002349774161288001,-2825.233898365573,0.1,0.0,6966.1575020336495,-1.9135311148357514,0.30000000000000004,1.5,0.0
791,12,23523.20926141208,Gen Pop Men,Adv Tx,0.000106207618456941,0.0013695135309508145,-1881.8567409129664,0.1,2018.0242131182663,876.7742180258539,-1.1167983757650968,0.30000000000000004,1.5,0.0
792,12,31509.747793715138,Gen Pop Men,AIDS Tx,0.0001563337958885452,0.0018344871858590101,-2993.4260404029383,0.0,1176.160463070604,498.7248790360295,-1.4955955837597381,0.30000000000000004,1.5,0.0
793,12,16092950.763860421,Gen Pop Women,Uninfected,0.0,0.9502634178632907,146583.48486382177,0,0.0,0.0,-5589.27178548407,0.30000000000000004,1.5,0.0
794,12,81790.53097441963,Gen Pop Women,Acute,0.0014594150936468647,0.004829602144011099,-3271.621238976785,2.0,84054.81328477137,0.0,-19.00245007412622,0.30000000000000004,1.5,0.0
795,12,250027.39654763826,Gen Pop Women,Early,0.002376278545426948,0.014763724309427071,-22502.46568928744,0.5,81790.53097441963,0.0,-58.06178356217037,0.30000000000000004,1.5,0.0
796,12,278859.0142588221,Gen Pop Women,Med,0.0030993887174627526,0.016466185964270606,-39040.261996235095,0.2,62506.849136909565,0.0,-64.18949467618398,0.30000000000000004,1.5,0.0
797,12,89323.09398294869,Gen Pop Women,Late,0.0016371643097539944,0.00527438813601387,-16971.38785676025,0.2,27885.90142588221,-3634.188311183626,-20.839341683816464,0.30000000000000004,1.5,0.0
798,12,18659.59108710266,Gen Pop Women,Adv,0.0009396974743602904,0.0011018194899459247,-4478.301860904639,0.5,8932.309398294869,-274.63569834151735,-4.472343275146864,0.30000000000000004,1.5,0.0
799,12,24054.269376047756,Gen Pop Women,AIDS,0.0008252513645472482,0.001420366753548944,-6374.3813846526555,0.0,4664.897771775665,-203.3319024199575,-6.188416611615161,0.30000000000000004,1.5,0.0
800,12,0.0,Gen Pop Women,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
801,12,0.0,Gen Pop Women,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
802,12,0.0,Gen Pop Women,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
803,12,33278.655518552325,Gen Pop Women,Late Tx,2.071268012007551e-05,0.001965052239268062,-2329.505886298663,0.1,0.0,3634.188311183626,-8.405920879604787,0.30000000000000004,1.5,0.0
804,12,26333.75424054463,Gen Pop Women,Adv Tx,3.772454590677514e-05,0.0015549667476761134,-2106.7003392435704,0.1,1663.9327759276164,274.63569834151735,-6.965882387557569,0.30000000000000004,1.5,0.0
805,12,39975.26265529721,Gen Pop Women,AIDS Tx,5.0532738134637454e-05,0.002360476352547608,-3797.649952253235,0.0,1316.6877120272316,203.3319024199575,-10.747671095543094,0.30000000000000004,1.5,0.0
806,12,16914.360740615462,SW Women,Uninfected,0.0,0.30896580744256125,-676.5744296246185,0,0.0,0.0,4785.599327306588,0.66,120.0,0.0
807,12,3776.9695911863832,SW Women,Acute,0.06451627877824556,0.0689919339738783,-151.07878364745534,2.0,3905.9751805585443,0.0,15.094735314359927,0.66,120.0,0.0
808,12,11577.15467917557,SW Women,Early,0.10505497524584496,0.21147384747150377,-1041.9439211258014,0.5,3776.9695911863832,0.0,46.06533226635255,0.66,120.0,0.0
809,12,13182.169247475538,SW Women,Med,0.13703524545572604,0.24079181163559488,-1845.5036946465755,0.2,2894.2886697938925,0.0,50.70228115895777,0.66,120.0,0.0
810,12,4123.020960254751,SW Women,Late,0.07238806061500755,0.07531307387980901,-783.3739824484027,0.2,1318.216924747554,-173.99619523955857,16.489375794247728,0.66,120.0,0.0
811,12,815.5413972097814,SW Women,Adv,0.04155004606921882,0.014897069428506588,-195.72993533034756,0.5,412.3020960254751,-18.416159112422335,3.5590238331063437,0.66,120.0,0.0
812,12,885.7630599715517,SW Women,AIDS,0.036490197730760475,0.016179771924206117,-234.72721089246122,0.0,203.88534930244535,-12.051174175283357,5.001873162885447,0.66,120.0,0.0
813,12,0.0,SW Women,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.66,120.0,0.0
814,12,0.0,SW Women,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.66,120.0,0.0
815,12,0.0,SW Women,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.66,120.0,0.0
816,12,1286.1941109271588,SW Women,Late Tx,0.000915847977103612,0.02349423712220158,-90.03358776490113,0.1,0.0,173.99619523955857,6.768111378247799,0.66,120.0,0.0
817,12,894.4364299226694,SW Women,Adv Tx,0.0016680674806980934,0.016338203850265277,-71.55491439381355,0.1,64.30970554635795,18.416159112422335,5.664035197356714,0.66,120.0,0.0
818,12,1289.479152931769,SW Women,AIDS Tx,0.002234405392376276,0.0235542432714733,-122.50051952851805,0.0,44.72182149613347,12.051174175283357,8.76888091425974,0.66,120.0,0.0
819,12,827829.3429099782,MSM,Uninfected,0.0,0.9401744471018615,6401.9020545128005,0,0.0,0.0,0.0,0.49,3.0,0.0
820,12,6514.46506116889,MSM,Acute,0.0029777668492037097,0.007398546136960122,-260.5786024467556,2.0,6886.148175131624,0.0,0.0,0.49,3.0,0.0
821,12,18532.882671545358,MSM,Early,0.0042356972615037345,0.021047988777100648,-1667.959440439082,0.5,6514.46506116889,0.0,0.0,0.49,3.0,0.0
822,12,18094.87694863869,MSM,Med,0.004652539751050537,0.020550541094328658,-2533.2827728094167,0.2,4633.2206678863395,0.0,0.0,0.49,3.0,0.0
823,12,4935.149196204087,MSM,Late,0.0022558603867458634,0.0056049005832485175,-937.6783472787766,0.2,1809.487694863869,-216.42232110876662,0.0,0.49,3.0,0.0
824,12,875.9020073451704,MSM,Adv,0.0012511733197454195,0.0009947710751305263,-210.2164817628409,0.5,493.51491962040876,-25.535761812576087,0.0,0.49,3.0,0.0
825,12,778.6131545661009,MSM,AIDS,0.0011122020468347011,0.000884279107004334,-206.33248596001675,0.0,218.9755018362926,-13.903242993702357,0.0,0.49,3.0,0.0
826,12,0.0,MSM,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.49,3.0,0.0
827,12,0.0,MSM,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.49,3.0,0.0
828,12,0.0,MSM,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.49,3.0,0.0
829,12,1213.40554805751,MSM,Late Tx,2.773242915357038e-05,0.0013780773779353188,-84.93838836402571,0.1,0.0,216.42232110876662,0.0,0.49,3.0,0.0
830,12,730.3735421872976,MSM,Adv Tx,5.2164733141922616e-05,0.0008294928744491763,-58.42988337498381,0.1,60.670277402875506,25.535761812576087,0.0,0.49,3.0,0.0
831,12,1001.0965893841077,MSM,AIDS Tx,7.150031239921205e-05,0.0011369558719811089,-95.10417599149024,0.0,36.51867710936488,13.903242993702357,0.0,0.49,3.0,0.0
832,12,32502.667184591646,IDU,Uninfected,0.0,0.41839891337359003,4372.252092270412,0,0.0,0.0,1585.9959574162442,0.19999999999999996,4.5,0.0
833,12,6060.3929651562685,IDU,Acute,0.05961514893392057,0.07801396164928885,-363.62357790937614,2.0,6402.539612729724,0.0,10.288383763053632,0.19999999999999996,4.5,0.0
834,12,16830.617718803005,IDU,Early,0.13997739279962715,0.21665644006876417,-1851.3679490683307,0.5,6060.3929651562685,0.0,33.125104081318234,0.19999999999999996,4.5,0.0
835,12,15191.239857163073,IDU,Med,0.1292293293666446,0.195553128392114,-2430.598377146092,0.2,4207.654429700751,0.0,38.50427897193816,0.19999999999999996,4.5,0.0
836,12,3872.960319289924,IDU,Late,0.03809771207528948,0.04985567430288092,-813.321667050884,0.2,1519.1239857163073,-171.87862048897233,11.860380259846728,0.19999999999999996,4.5,0.0
837,12,655.3370771537648,IDU,Adv,0.01067996901246164,0.00843599448061741,-170.38764005997885,0.5,387.2960319289924,-20.39975233570751,2.2995334423432245,0.19999999999999996,4.5,0.0
838,12,539.0006690891222,IDU,AIDS,0.008784045103276279,0.006938424252192953,-153.61519069039986,0.0,163.8342692884412,-10.305907219868825,2.408331942317928,0.19999999999999996,4.5,0.0
839,12,0.0,IDU,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
840,12,0.0,IDU,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
841,12,0.0,IDU,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.19999999999999996,4.5,0.0
842,12,870.7758190209557,IDU,Late Tx,0.003091610449600742,0.011209284899643018,-78.36982371188601,0.1,0.0,171.87862048897233,3.551340616192739,0.19999999999999996,4.5,0.0
843,12,494.6840608792291,IDU,Adv Tx,0.0019161153591800333,0.006367947355201173,-49.468406087922915,0.1,43.53879095104779,20.39975233570751,2.4186455659659516,0.19999999999999996,4.5,0.0
844,12,665.7650493834914,IDU,AIDS Tx,0.0025787825758154014,0.008570231225707546,-76.56298067910151,0.0,24.734203043961458,10.305907219868825,3.474385765043094,0.19999999999999996,4.5,0.0
845,13,15739807.576983305,Gen Pop Men,Uninfected,0.0,0.9171079763425279,161298.52915263188,0,0.0,0.0,-783.1433737745795,0.30000000000000004,1.5,0.0
846,13,139516.23191691382,Gen Pop Men,Acute,0.002566769285541169,0.00812916222097671,-5580.649276676553,2.0,142828.7165740963,0.0,-6.249907065615683,0.30000000000000004,1.5,0.0
847,13,447695.10976452567,Gen Pop Men,Early,0.003905734896127197,0.0260857544875579,-40292.55987880731,0.5,139516.23191691382,0.0,-20.360941879113703,0.30000000000000004,1.5,0.0
848,13,523684.8339044162,Gen Pop Men,Med,0.004934320543412226,0.030513431369114725,-73315.87674661828,0.2,111923.77744113142,0.0,-24.325720550864006,0.30000000000000004,1.5,0.0
849,13,159953.7690007566,Gen Pop Men,Late,0.0027747740190423808,0.009319991790189322,-30391.216110143756,0.2,52368.48339044162,-6935.651696992823,-7.5139146461421635,0.30000000000000004,1.5,0.0
850,13,30013.694170683197,Gen Pop Men,Adv,0.0017474771433304787,0.001748801450641012,-7203.286600963967,0.5,15995.376900075662,-916.7128662792383,-1.4178473908332432,0.30000000000000004,1.5,0.0
851,13,25735.413616296108,Gen Pop Men,AIDS,0.0019224319700307836,0.0014995197994982642,-6819.884608318469,0.0,7503.423542670799,-532.0278933189286,-1.221812020125652,0.30000000000000004,1.5,0.0
852,13,0.0,Gen Pop Men,Acute Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
853,13,0.0,Gen Pop Men,Early Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
854,13,0.0,Gen Pop Men,Med Tx,0.0,0.0,0.0,0.1,0.0,-0.0,0.0,0.30000000000000004,1.5,0.0
855,13,42481.470121800296,Gen Pop Men,Late Tx,4.693535273389164e-05,0.002475258665323972,-2973.702908526021,0.1,0.0,6935.651696992823,-2.0131578462344324,0.30000000000000004,1.5,0.0
856,13,23358.873690196866,Gen Pop Men,Adv Tx,0.00010177369200404401,0.0013610464597409665,-1868.7098952157494,0.1,2124.0735060900147,916.7128662792383,-1.1095230476378355,0.30000000000000004,1.5,0.0
857,13,30189.711499835073,Gen Pop Men,AIDS Tx,0.00014850770899329835,0.0017590574144290161,-2868.022592484332,0.0,1167.9436845098433,532.0278933189286,-1.4341595872237622,0.30000000000000004,1.5,0.0
858,13,16149890.163653988,Gen Pop Women,Uninfected,0.0,0.951382815602112,144895.2256858045,0,0.0,0.0,-5608.706279865902,0.30000000000000004,1.5,0.0
859,13,80764.18959572045,Gen Pop Women,Acute,0.001428913512156174,0.004757782332806556,-3230.5675838288184,2.0,82907.05258185888,0.0,-18.661012395381032,0.30000000000000004,1.5,0.0
